date,Real Upper Band,Real Middle Band,Real Lower Band
2013-02-07,152.2115,149.209,146.2065
2013-02-08,152.4828,149.445,146.4072
2013-02-11,152.6734,149.68,146.6866
2013-02-12,152.8189,149.9325,147.0461
2013-02-13,152.9101,150.1865,147.4629
2013-02-14,152.9104,150.4485,147.9866
2013-02-15,152.9442,150.654,148.3638
2013-02-19,153.1958,150.9,148.6042
2013-02-20,153.1632,151.0105,148.8578
2013-02-21,153.1012,151.063,149.0248
2013-02-22,153.1062,151.187,149.2678
2013-02-25,153.2337,151.1245,149.0153
2013-02-26,153.2363,151.122,149.0077
2013-02-27,153.3143,151.1845,149.0547
2013-02-28,153.3352,151.2615,149.1878
2013-03-01,153.3564,151.382,149.4076
2013-03-04,153.5491,151.466,149.3829
2013-03-05,153.9321,151.7035,149.4749
2013-03-06,154.3912,151.876,149.3608
2013-03-07,154.8462,152.057,149.2678
2013-03-08,155.3837,152.281,149.1783
2013-03-11,155.9872,152.4925,148.9978
2013-03-12,156.428,152.688,148.948
2013-03-13,156.8583,152.882,148.9057
2013-03-14,157.407,153.111,148.815
2013-03-15,157.7235,153.288,148.8525
2013-03-18,157.8898,153.431,148.9722
2013-03-19,157.986,153.499,149.012
2013-03-20,158.1855,153.7165,149.2475
2013-03-21,158.1238,153.9135,149.7032
2013-03-22,158.263,154.099,149.935
2013-03-25,157.8504,154.3965,150.9426
2013-03-26,157.5966,154.705,151.8134
2013-03-27,157.5755,154.919,152.2625
2013-03-28,157.4576,155.172,152.8864
2013-04-01,157.1987,155.369,153.5393
2013-04-02,157.1188,155.564,154.0092
2013-04-03,157.0623,155.611,154.1597
2013-04-04,157.0403,155.679,154.3177
2013-04-05,157.0186,155.698,154.3774
2013-04-08,157.0696,155.7365,154.4034
2013-04-09,157.1726,155.7725,154.3724
2013-04-10,157.8057,155.922,154.0383
2013-04-11,158.4478,156.0865,153.7252
2013-04-12,158.8211,156.19,153.5589
2013-04-15,158.823,156.1545,153.486
2013-04-16,158.9403,156.2765,153.6127
2013-04-17,158.9111,156.3015,153.6919
2013-04-18,158.9891,156.224,153.4589
2013-04-19,158.935,156.28,153.625
2013-04-22,158.9459,156.3085,153.6711
2013-04-23,159.0843,156.45,153.8157
2013-04-24,159.2375,156.5345,153.8315
2013-04-25,159.4824,156.651,153.8196
2013-04-26,159.6445,156.7295,153.8145
2013-04-29,159.9937,156.892,153.7903
2013-04-30,160.3655,157.035,153.7045
2013-05-01,160.4521,157.1875,153.9229
2013-05-02,160.7683,157.382,153.9957
2013-05-03,161.336,157.6925,154.049
2013-05-06,161.9543,157.971,153.9877
2013-05-07,162.6807,158.2635,153.8463
2013-05-08,163.4381,158.497,153.5559
2013-05-09,163.9753,158.6815,153.3877
2013-05-10,164.5937,158.912,153.2303
2013-05-13,165.0758,159.333,153.5902
2013-05-14,165.9356,159.724,153.5124
2013-05-15,166.7007,160.2745,153.8483
2013-05-16,166.9702,160.8345,154.6988
2013-05-17,167.5763,161.4075,155.2387
2013-05-20,168.0701,161.9455,155.8209
2013-05-21,168.6293,162.415,156.2007
2013-05-22,168.8447,162.8175,156.7903
2013-05-23,168.9553,163.164,157.3727
2013-05-24,168.913,163.5175,158.122
2013-05-28,169.0262,163.8675,158.7088
2013-05-29,168.9574,164.1445,159.3316
2013-05-30,168.5573,164.522,160.4867
2013-05-31,168.1454,164.707,161.2686
2013-06-03,167.9434,164.856,161.7686
2013-06-04,167.7635,164.945,162.1265
2013-06-05,167.9652,164.8785,161.7918
2013-06-06,168.0061,164.848,161.6899
2013-06-07,167.971,164.944,161.917
2013-06-10,167.9591,165.0135,162.0679
2013-06-11,167.987,164.9915,161.996
2013-06-12,168.1253,164.8175,161.5097
2013-06-13,167.9839,164.722,161.4601
2013-06-14,167.9295,164.614,161.2985
2013-06-17,167.6281,164.489,161.3499
2013-06-18,167.423,164.4295,161.436
2013-06-19,166.9844,164.2435,161.5026
2013-06-20,167.265,163.917,160.569
2013-06-21,167.4749,163.598,159.7211
2013-06-24,167.9092,163.1855,158.4618
2013-06-25,167.7016,162.799,157.8964
2013-06-26,167.446,162.545,157.644
2013-06-27,167.0048,162.3075,157.6102
2013-06-28,166.8915,162.156,157.4205
2013-07-01,166.6432,162.0065,157.3698
2013-07-02,166.4812,161.889,157.2968
2013-07-03,166.4814,161.8895,157.2976
2013-07-05,166.5083,161.904,157.2997
2013-07-08,166.3728,161.8615,157.3502
2013-07-09,166.4344,161.878,157.3216
2013-07-10,166.7377,161.9825,157.2273
2013-07-11,167.5806,162.267,156.9534
2013-07-12,168.1651,162.432,156.6989
2013-07-15,168.9294,162.6805,156.4316
2013-07-16,169.3934,162.8345,156.2756
2013-07-17,169.7652,162.945,156.1248
2013-07-18,170.5092,163.216,155.9228
2013-07-19,171.2155,163.7045,156.1935
2013-07-22,171.8252,164.226,156.6268
2013-07-23,171.9608,164.83,157.6992
2013-07-24,172.0166,165.3275,158.6384
2013-07-25,172.1846,165.767,159.3494
2013-07-26,172.3638,166.1685,159.9732
2013-07-29,172.2584,166.577,160.8956
2013-07-30,172.1464,166.9385,161.7306
2013-07-31,171.8549,167.3135,162.7721
2013-08-01,171.617,167.7825,163.948
2013-08-02,171.5768,168.179,164.7812
2013-08-05,171.4802,168.5165,165.5528
2013-08-06,171.3102,168.7465,166.1828
2013-08-07,170.9263,168.946,166.9657
2013-08-08,170.9503,169.064,167.1777
2013-08-09,170.9018,169.154,167.4062
2013-08-12,170.8885,169.202,167.5155
2013-08-13,170.8125,169.3065,167.8005
2013-08-14,170.7453,169.346,167.9467
2013-08-15,171.1215,169.2215,167.3215
2013-08-16,171.4625,169.0545,166.6465
2013-08-19,171.8522,168.818,165.7838
2013-08-20,171.98,168.64,165.3
2013-08-21,172.2269,168.442,164.6571
2013-08-22,172.2139,168.2985,164.3831
2013-08-23,172.1363,168.174,164.2117
2013-08-26,172.1119,168.0445,163.9771
2013-08-27,172.326,167.7815,163.237
2013-08-28,172.3631,167.5415,162.7199
2013-08-29,172.0289,167.217,162.4051
2013-08-30,171.5827,166.852,162.1213
2013-09-03,171.0345,166.5365,162.0385
2013-09-04,170.5987,166.3375,162.0763
2013-09-05,170.2344,166.1765,162.1186
2013-09-06,169.6903,165.9885,162.2867
2013-09-09,169.3697,165.9045,162.4393
2013-09-10,169.3146,165.8925,162.4704
2013-09-11,169.2594,165.882,162.5046
2013-09-12,169.3065,165.8925,162.4785
2013-09-13,169.7661,166.04,162.3139
2013-09-16,170.4258,166.264,162.1022
2013-09-17,171.1722,166.579,161.9858
2013-09-18,172.3111,166.9525,161.5939
2013-09-19,173.1627,167.3625,161.5623
2013-09-20,173.5403,167.5955,161.6507
2013-09-23,173.7719,167.761,161.7501
2013-09-24,173.9385,167.9375,161.9365
2013-09-25,173.8518,168.223,162.5942
2013-09-26,173.8091,168.512,163.2149
2013-09-27,173.6577,168.749,163.8403
2013-09-30,173.3046,168.967,164.6294
2013-10-01,173.0102,169.2145,165.4188
2013-10-02,172.8341,169.386,165.9379
2013-10-03,172.6531,169.469,166.2849
2013-10-04,172.3994,169.6115,166.8236
2013-10-07,172.419,169.6015,166.784
2013-10-08,172.7658,169.432,166.0982
2013-10-09,172.9711,169.242,165.5129
2013-10-10,172.9799,169.253,165.5261
2013-10-11,173.0522,169.2995,165.5468
2013-10-14,173.1274,169.331,165.5346
2013-10-15,172.9795,169.2625,165.5455
2013-10-16,172.751,169.2135,165.676
2013-10-17,172.8706,169.2365,165.6024
2013-10-18,173.656,169.42,165.184
2013-10-21,174.4029,169.6435,164.8841
2013-10-22,175.3184,169.9375,164.5566
2013-10-23,175.9393,170.214,164.4887
2013-10-24,176.5943,170.487,164.3797
2013-10-25,177.3409,170.839,164.3371
2013-10-28,178.0184,171.25,164.4816
2013-10-29,178.8163,171.6415,164.4667
2013-10-30,179.3511,171.997,164.6429
2013-10-31,179.6485,172.4055,165.1625
2013-11-01,180.0067,172.7715,165.5363
2013-11-04,180.2452,173.2415,166.2378
2013-11-05,179.9189,173.781,167.6431
2013-11-06,179.3841,174.3595,169.3349
2013-11-07,179.074,174.6475,170.221
2013-11-08,179.079,174.999,170.919
2013-11-11,179.0625,175.318,171.5735
2013-11-12,178.4597,175.681,172.9023
2013-11-13,178.4809,175.9965,173.5121
2013-11-14,178.8303,176.299,173.7677
2013-11-15,179.4407,176.582,173.7233
2013-11-18,179.762,176.833,173.904
2013-11-19,180.0154,177.014,174.0126
2013-11-20,180.0525,177.209,174.3655
2013-11-21,180.3573,177.447,174.5367
2013-11-22,180.8598,177.69,174.5202
2013-11-25,181.2501,177.91,174.5699
2013-11-26,181.6151,178.0855,174.5559
2013-11-27,181.9906,178.327,174.6634
2013-11-29,182.2333,178.5875,174.9417
2013-12-02,182.3714,178.8035,175.2356
2013-12-03,182.42,178.9495,175.479
2013-12-04,182.3799,179.1225,175.8651
2013-12-05,182.3453,179.211,176.0767
2013-12-06,182.0403,179.5115,176.9827
2013-12-09,182.1567,179.717,177.2773
2013-12-10,182.1019,179.8885,177.6751
2013-12-11,181.8274,179.9765,178.1256
2013-12-12,181.8607,179.964,178.0673
2013-12-13,181.9493,179.906,177.8627
2013-12-16,181.928,179.8645,177.801
2013-12-17,181.9491,179.826,177.7029
2013-12-18,182.1983,179.9595,177.7207
2013-12-19,182.3344,180.1105,177.8866
2013-12-20,182.5018,180.193,177.8842
2013-12-23,182.7924,180.279,177.7656
2013-12-24,183.159,180.394,177.629
2013-12-26,183.7042,180.553,177.4018
2013-12-27,184.1486,180.6895,177.2304
2013-12-30,184.5489,180.8305,177.1121
2013-12-31,185.1146,181.0385,176.9624
2014-01-02,185.3068,181.197,177.0872
2014-01-03,185.47,181.355,177.24
2014-01-06,185.5074,181.526,177.5446
2014-01-07,185.7128,181.653,177.5932
2014-01-08,185.8968,181.759,177.6212
2014-01-09,186.0918,181.9035,177.7152
2014-01-10,186.2021,182.1745,178.1469
2014-01-13,185.94,182.3525,178.765
2014-01-14,185.6815,182.6305,179.5795
2014-01-15,185.643,182.9025,180.162
2014-01-16,185.1963,183.191,181.1857
2014-01-17,185.1799,183.288,181.3961
2014-01-21,185.1601,183.4225,181.6849
2014-01-22,185.1102,183.5595,182.0088
2014-01-23,185.0925,183.5725,182.0525
2014-01-24,185.9101,183.3705,180.8309
2014-01-27,186.5141,183.078,179.6419
2014-01-28,186.6694,182.839,179.0086
2014-01-29,186.9973,182.5155,178.0337
2014-01-30,186.8252,182.2425,177.6598
2014-01-31,186.903,182.0055,177.108
2014-02-03,187.5149,181.5695,175.6241
2014-02-04,187.7306,181.221,174.7114
2014-02-05,187.7327,180.8055,173.8783
2014-02-06,187.4576,180.5035,173.5494
2014-02-07,187.1151,180.3055,173.4959
2014-02-10,186.6775,180.099,173.5205
2014-02-11,186.7072,180.1135,173.5198
2014-02-12,186.4901,180.0335,173.5769
2014-02-13,186.2081,179.951,173.6939
2014-02-14,186.1332,179.931,173.7288
2014-02-18,186.24,179.961,173.682
2014-02-19,186.0449,179.903,173.7611
2014-02-20,186.0069,179.893,173.7791
2014-02-21,186.1837,179.948,173.7123
2014-02-24,186.8233,180.249,173.6747
2014-02-25,187.3705,180.5905,173.8105
2014-02-26,187.8652,180.8795,173.8938
2014-02-27,188.4075,181.303,174.1985
2014-02-28,189.0106,181.656,174.3014
2014-03-03,189.3049,181.996,174.6871
2014-03-04,189.4199,182.6665,175.9131
2014-03-05,189.5022,183.2845,177.0668
2014-03-06,189.2821,183.935,178.5879
2014-03-07,189.2528,184.474,179.6952
2014-03-10,189.3968,184.898,180.3992
2014-03-11,189.2624,185.259,181.2556
2014-03-12,189.3204,185.524,181.7276
2014-03-13,189.1369,185.6795,182.2221
2014-03-14,189.0344,185.762,182.4896
2014-03-17,189.0576,185.8775,182.6974
2014-03-18,189.2258,186.0485,182.8712
2014-03-19,189.0946,186.2305,183.3664
2014-03-20,189.1742,186.413,183.6518
2014-03-21,189.0398,186.5285,184.0172
2014-03-24,189.0083,186.5545,184.1007
2014-03-25,188.9569,186.628,184.2991
2014-03-26,188.9451,186.634,184.3229
2014-03-27,189.0291,186.572,184.1149
2014-03-28,189.0318,186.532,184.0322
2014-03-31,189.0359,186.6335,184.2311
2014-04-01,189.139,186.667,184.195
2014-04-02,189.3394,186.7235,184.1076
2014-04-03,189.4187,186.746,184.0733
2014-04-04,189.2365,186.653,184.0695
2014-04-07,189.1349,186.462,183.7891
2014-04-08,189.0669,186.3555,183.6441
2014-04-09,189.0457,186.346,183.6463
2014-04-10,189.246,186.245,183.244
2014-04-11,189.6775,186.0875,182.4975
2014-04-14,189.7576,185.918,182.0784
2014-04-15,189.5669,185.745,181.9231
2014-04-16,189.5219,185.7185,181.9151
2014-04-17,189.3535,185.6505,181.9475
2014-04-21,189.4383,185.6925,181.9467
2014-04-22,189.6785,185.8155,181.9525
2014-04-23,189.7961,185.8725,181.9489
2014-04-24,190.0051,186.0155,182.0259
2014-04-25,190.0368,186.101,182.1652
2014-04-28,190.1097,186.1705,182.2313
2014-04-29,190.1912,186.2075,182.2238
2014-04-30,190.2005,186.2105,182.2205
2014-05-01,190.106,186.183,182.26
2014-05-02,190.0138,186.1545,182.2952
2014-05-05,190.2389,186.2555,182.2721
2014-05-06,190.2671,186.3775,182.4879
2014-05-07,190.4123,186.5165,182.6207
2014-05-08,190.4675,186.546,182.6245
2014-05-09,190.4267,186.786,183.1453
2014-05-12,190.1676,187.2,184.2324
2014-05-13,190.0426,187.551,185.0594
2014-05-14,189.8389,187.794,185.7491
2014-05-15,189.7661,187.8575,185.9489
2014-05-16,189.7271,187.9405,186.1539
2014-05-19,189.7943,188.0255,186.2567
2014-05-20,189.7886,188.0085,186.2284
2014-05-21,189.9173,188.0925,186.2677
2014-05-22,190.1128,188.1805,186.2482
2014-05-23,190.3317,188.3835,186.4353
2014-05-27,190.8728,188.6155,186.3582
2014-05-28,191.3154,188.797,186.2786
2014-05-29,191.9468,189.0,186.0532
2014-05-30,192.5511,189.2175,185.8839
2014-06-02,193.1095,189.4595,185.8095
2014-06-03,193.5704,189.6785,185.7866
2014-06-04,193.9387,189.999,186.0593
2014-06-05,194.5883,190.3275,186.0667
2014-06-06,195.3239,190.7125,186.1011
2014-06-09,195.983,191.0935,186.204
2014-06-10,196.6082,191.384,186.1598
2014-06-11,197.0302,191.632,186.2338
2014-06-12,197.18,191.856,186.532
2014-06-13,197.188,192.1925,187.197
2014-06-16,197.1964,192.5045,187.8126
2014-06-17,197.2689,192.809,188.3491
2014-06-18,197.2423,193.2445,189.2467
2014-06-19,197.3736,193.612,189.8504
2014-06-20,197.3347,193.9295,190.5243
2014-06-23,197.2862,194.206,191.1258
2014-06-24,197.1921,194.365,191.5379
2014-06-25,197.0908,194.575,192.0592
2014-06-26,197.0549,194.7285,192.4021
2014-06-27,197.0564,194.8855,192.7146
2014-06-30,197.0225,195.0265,193.0305
2014-07-01,197.1397,195.238,193.3363
2014-07-02,197.2861,195.44,193.5939
2014-07-03,197.7711,195.6275,193.4839
2014-07-07,198.0244,195.734,193.4436
2014-07-08,198.0666,195.767,193.4674
2014-07-09,198.2148,195.843,193.4712
2014-07-10,198.2559,195.914,193.5721
2014-07-11,198.1555,196.0675,193.9795
2014-07-14,198.2306,196.241,194.2514
2014-07-15,198.2063,196.388,194.5697
2014-07-16,198.3381,196.5445,194.7509
2014-07-17,198.3438,196.517,194.6902
2014-07-18,198.4775,196.5785,194.6795
2014-07-21,198.5514,196.6485,194.7456
2014-07-22,198.7471,196.7645,194.7819
2014-07-23,198.8658,196.9615,195.0572
2014-07-24,199.0439,197.115,195.1861
2014-07-25,199.0125,197.229,195.4455
2014-07-28,199.0043,197.328,195.6517
2014-07-29,198.9081,197.3895,195.8709
2014-07-30,198.9081,197.387,195.8659
2014-07-31,199.5946,197.18,194.7654
2014-08-01,200.0059,196.895,193.7841
2014-08-04,200.0721,196.714,193.3559
2014-08-05,200.4368,196.5025,192.5682
2014-08-06,200.6177,196.25,191.8823
2014-08-07,200.9082,195.9845,191.0608
2014-08-08,200.8715,195.816,190.7605
2014-08-11,200.6846,195.626,190.5674
2014-08-12,200.522,195.441,190.36
2014-08-13,200.237,195.285,190.333
2014-08-14,200.2404,195.2875,190.3346
2014-08-15,200.0208,195.188,190.3552
2014-08-18,200.0236,195.189,190.3544
2014-08-19,200.0574,195.1985,190.3396
2014-08-20,200.1124,195.2125,190.3126
2014-08-21,200.2864,195.255,190.2236
2014-08-22,200.5415,195.3285,190.1155
2014-08-25,200.984,195.4485,189.913
2014-08-26,201.5203,195.6175,189.7147
2014-08-27,201.9984,195.781,189.5636
2014-08-28,202.4984,196.1335,189.7686
2014-08-29,202.9772,196.544,190.1108
2014-09-02,203.4246,196.88,190.3354
2014-09-03,203.6282,197.3045,190.9808
2014-09-04,203.6726,197.7115,191.7504
2014-09-05,203.4975,198.2155,192.9335
2014-09-08,203.4344,198.583,193.7316
2014-09-09,203.1908,198.859,194.5272
2014-09-10,202.7847,199.186,195.5873
2014-09-11,202.4794,199.459,196.4386
2014-09-12,202.1364,199.6275,197.1186
2014-09-15,201.5845,199.7905,197.9965
2014-09-16,201.373,199.9465,198.52
2014-09-17,201.3387,200.0645,198.7903
2014-09-18,201.5857,200.2095,198.8333
2014-09-19,201.6212,200.2695,198.9178
2014-09-22,201.6256,200.2675,198.9094
2014-09-23,201.8358,200.158,198.4802
2014-09-24,201.815,200.1195,198.424
2014-09-25,202.2852,199.924,197.5628
2014-09-26,202.329,199.812,197.295
2014-09-29,202.3192,199.6535,196.9878
2014-09-30,202.3342,199.474,196.6138
2014-10-01,202.7502,199.1665,195.5828
2014-10-02,202.982,198.875,194.768
2014-10-03,202.7403,198.6455,194.5507
2014-10-06,202.5458,198.4305,194.3152
2014-10-07,202.7919,198.1275,193.4631
2014-10-08,202.5741,197.956,193.3379
2014-10-09,202.5878,197.578,192.5682
2014-10-10,202.961,197.1485,191.336
2014-10-13,203.6934,196.57,189.4466
2014-10-14,203.7915,195.931,188.0705
2014-10-15,203.7676,195.215,186.6624
2014-10-16,203.2696,194.4375,185.6054
2014-10-17,202.5317,193.826,185.1203
2014-10-20,201.8583,193.3835,184.9087
2014-10-21,201.4012,193.1865,184.9718
2014-10-22,200.5199,192.843,185.1661
2014-10-23,200.3448,192.7725,185.2002
2014-10-24,200.0973,192.699,185.3007
2014-10-27,199.8705,192.63,185.3895
2014-10-28,200.1314,192.6995,185.2676
2014-10-29,200.6593,192.8875,185.1157
2014-10-30,201.392,193.1375,184.883
2014-10-31,202.3449,193.3945,184.4441
2014-11-03,203.2687,193.6685,184.0683
2014-11-04,204.182,194.059,183.936
2014-11-05,205.046,194.344,183.642
2014-11-06,206.1978,194.8645,183.5312
2014-11-07,207.2277,195.5045,183.7813
2014-11-10,207.9928,196.333,184.6732
2014-11-11,208.5869,197.157,185.7271
2014-11-12,208.7018,198.0335,187.3652
2014-11-13,208.443,198.9295,189.416
2014-11-14,208.1903,199.718,191.2457
2014-11-17,207.9307,200.4215,192.9123
2014-11-18,208.2248,200.9955,193.7662
2014-11-19,207.9832,201.622,195.2608
2014-11-20,207.9431,202.1545,196.3659
2014-11-21,208.1441,202.667,197.1899
2014-11-24,208.1735,203.222,198.2705
2014-11-25,208.3637,203.657,198.9503
2014-11-26,208.4071,204.1335,199.8599
2014-11-28,208.3993,204.5245,200.6497
2014-12-01,208.4051,204.7295,201.0539
2014-12-02,208.5437,204.9955,201.4473
2014-12-03,208.6104,205.3365,202.0626
2014-12-04,208.72,205.6025,202.485
2014-12-05,208.9159,205.845,202.7741
2014-12-08,208.8696,206.0085,203.1474
2014-12-09,208.8428,206.133,203.4232
2014-12-10,208.9695,206.082,203.1945
2014-12-11,208.9488,206.0935,203.2382
2014-12-12,209.497,205.9285,202.36
2014-12-15,210.1842,205.692,201.1998
2014-12-16,210.9837,205.369,199.7543
2014-12-17,211.0067,205.181,199.3553
2014-12-18,211.1263,205.259,199.3917
2014-12-19,211.1979,205.306,199.4141
2014-12-22,211.2841,205.3455,199.4069
2014-12-23,211.3439,205.37,199.3961
2014-12-24,211.4221,205.403,199.3839
2014-12-26,211.5313,205.443,199.3547
2014-12-29,211.7298,205.519,199.3082
2014-12-30,211.8876,205.611,199.3344
2014-12-31,211.7733,205.5335,199.2937
2015-01-02,211.5559,205.4105,199.2651
2015-01-05,211.3685,205.1135,198.8585
2015-01-06,211.2155,204.7045,198.1935
2015-01-07,211.0186,204.4895,197.9604
2015-01-08,210.9602,204.461,197.9618
2015-01-09,210.9883,204.5155,198.0427
2015-01-12,210.9614,204.4385,197.9156
2015-01-13,210.9112,204.498,198.0848
2015-01-14,210.793,204.5655,198.338
2015-01-15,210.6261,204.621,198.6159
2015-01-16,210.6335,204.613,198.5925
2015-01-20,210.4093,204.377,198.3447
2015-01-21,210.1789,204.205,198.2311
2015-01-22,209.9893,204.1365,198.2837
2015-01-23,209.6283,203.9975,198.3667
2015-01-26,209.2877,203.8815,198.4753
2015-01-27,208.5972,203.5965,198.5958
2015-01-28,207.7946,203.1675,198.5404
2015-01-29,207.0635,202.887,198.7105
2015-01-30,206.8284,202.5825,198.3366
2015-02-02,206.453,202.407,198.361
2015-02-03,206.7298,202.563,198.3962
2015-02-04,206.7907,202.775,198.7593
2015-02-05,207.2288,202.9655,198.7022
2015-02-06,207.1656,202.948,198.7304
2015-02-09,207.2112,202.967,198.7228
2015-02-10,207.7328,203.175,198.6172
2015-02-11,208.2257,203.4175,198.6093
2015-02-12,209.0375,203.8205,198.6035
2015-02-13,209.702,204.3585,199.015
2015-02-17,210.5237,204.7825,199.0413
2015-02-18,211.2314,205.186,199.1406
2015-02-19,211.8381,205.531,199.2239
2015-02-20,212.5681,205.788,199.0079
2015-02-23,213.2642,206.1,198.9358
2015-02-24,213.9915,206.418,198.8445
2015-02-25,214.5628,206.8625,199.1622
2015-02-26,214.7097,207.4245,200.1393
2015-02-27,214.8229,207.858,200.8931
2015-03-02,214.5027,208.485,202.4673
2015-03-03,214.2493,208.945,203.6407
2015-03-04,214.195,209.2145,204.234
2015-03-05,213.9381,209.5345,205.1309
2015-03-06,213.8307,209.6035,205.3763
2015-03-09,213.5928,209.744,205.8952
2015-03-10,213.5192,209.7615,206.0038
2015-03-11,213.8723,209.646,205.4197
2015-03-12,213.8595,209.6545,205.4495
2015-03-13,214.0171,209.5,204.9829
2015-03-16,213.9725,209.44,204.9075
2015-03-17,213.8982,209.3325,204.7668
2015-03-18,213.9284,209.349,204.7696
2015-03-19,213.896,209.325,204.754
2015-03-20,213.7989,209.2835,204.7681
2015-03-23,213.6654,209.223,204.7806
2015-03-24,213.3559,209.0735,204.7911
2015-03-25,213.1255,208.78,204.4345
2015-03-26,212.9042,208.4745,204.0448
2015-03-27,212.6917,208.2285,203.7653
2015-03-30,212.1586,208.0415,203.9244
2015-03-31,211.7255,207.807,203.8885
2015-04-01,211.4358,207.5805,203.7252
2015-04-02,211.0269,207.3795,203.7321
2015-04-06,211.0484,207.396,203.7436
2015-04-07,210.9676,207.342,203.7164
2015-04-08,210.9591,207.492,204.0249
2015-04-09,210.9421,207.712,204.4819
2015-04-10,211.2289,207.859,204.4891
2015-04-13,211.2976,208.022,204.7464
2015-04-14,211.3976,208.0675,204.7374
2015-04-15,211.6757,208.191,204.7063
2015-04-16,211.6596,208.1865,204.7134
2015-04-17,211.5302,208.109,204.6878
2015-04-20,211.4349,208.081,204.7271
2015-04-21,211.3734,208.061,204.7486
